"";"event";"pairing_order";"team_home";"gymnast_home";"dvalue_home";"endvalue_home";"score_home";"team_guest";"gymnast_guest";"dvalue_guest";"endvalue_guest";"score_guest";"home_starts";"url";"time";"location"
"horizontal_bar.12";"horizontal_bar";1;"Exquisa Oberbayern";"Stemmer, Fabian";3,4;11,9;4;"MTV Ludwigsburg";"Bonicelli, Lorenzo";5;9,95;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2401";2022-11-12 18:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.22";"horizontal_bar";2;"Exquisa Oberbayern";"Reithmeier, Jonas";3,9;10,75;2;"MTV Ludwigsburg";"Herbst, Kai";3,8;10,45;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2401";2022-11-12 18:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.32";"horizontal_bar";3;"Exquisa Oberbayern";"Dauth, Fabian";3,3;11,2;0;"MTV Ludwigsburg";"Eder, Jonas";3,4;11,8;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2401";2022-11-12 18:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.42";"horizontal_bar";4;"Exquisa Oberbayern";"Kuavita, Noah";4,6;13;4;"MTV Ludwigsburg";"Schreiner, Sebastian";2,9;11,15;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2401";2022-11-12 18:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.13";"floor";1;"TSV Buttenwiesen";"Kehl, Daniel";4,6;12,4;3;"KTV Ries";"König, Clemens";4,3;11,55;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"floor.23";"floor";2;"TSV Buttenwiesen";"Askhab, Matiev";4,9;11,3;0;"KTV Ries";"Trieb, Arian";4,3;12,9;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"floor.33";"floor";3;"TSV Buttenwiesen";"Seifried, Adrian";3,4;9,6;0;"KTV Ries";"Buschmann, Lucas";4,3;12,75;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"floor.43";"floor";4;"TSV Buttenwiesen";"Seifried, Johannes";4,1;11,25;0;"KTV Ries";"Kuzmickas, Tomas";5,2;13,5;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"pommel_horse.13";"pommel_horse";1;"TSV Buttenwiesen";"Mihan, Erik";3,4;9,5;0;"KTV Ries";"Henning, Maximilian";4,5;12,05;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"pommel_horse.23";"pommel_horse";2;"TSV Buttenwiesen";"Ritter, Oliver";3,7;10,9;0;"KTV Ries";"Sarrugerio, Marco";5,4;14,35;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"pommel_horse.33";"pommel_horse";3;"TSV Buttenwiesen";"Yudenkov, Yevgen";4,3;12,35;3;"KTV Ries";"Leonhardt, Lukas";4,4;11,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"pommel_horse.43";"pommel_horse";4;"TSV Buttenwiesen";"Seifried, Adrian";3,6;11,35;0;"KTV Ries";"Buschmann, Lucas";4;11,45;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"still_rings.13";"still_rings";1;"TSV Buttenwiesen";"Yudenkov, Yevgen";5;12,7;0;"KTV Ries";"Henning, Maximilian";4,9;13;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"still_rings.23";"still_rings";2;"TSV Buttenwiesen";"Mihan, Erik";4;11,65;0;"KTV Ries";"Buschmann, Lucas";4,1;12,55;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"still_rings.33";"still_rings";3;"TSV Buttenwiesen";"Leiner, Christoph";3,2;9,5;0;"KTV Ries";"König, Sven";3;10,75;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"still_rings.43";"still_rings";4;"TSV Buttenwiesen";"Bach, Elija";3,3;10,9;0;"KTV Ries";"Sarrugerio, Marco";5,9;14,9;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"vault.13";"vault";1;"TSV Buttenwiesen";"Seifried, Johannes";4;12,4;0;"KTV Ries";"Buschmann, Lucas";4;12,85;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"vault.23";"vault";2;"TSV Buttenwiesen";"Askhab, Matiev";4,8;13,7;4;"KTV Ries";"Kern, Gustav";3,2;12,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"vault.33";"vault";3;"TSV Buttenwiesen";"Kehl, Daniel";4,8;13,35;3;"KTV Ries";"Trieb, Arian";4;12,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"vault.43";"vault";4;"TSV Buttenwiesen";"Leiner, Christoph";3,2;11,65;0;"KTV Ries";"Kuzmickas, Tomas";4,8;13,35;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"parallel_bars.13";"parallel_bars";1;"TSV Buttenwiesen";"Yudenkov, Yevgen";5;13,75;3;"KTV Ries";"Henning, Maximilian";4,3;12,8;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"parallel_bars.23";"parallel_bars";2;"TSV Buttenwiesen";"Mihan, Erik";4,1;12,5;0;"KTV Ries";"Buschmann, Lucas";3,6;12,55;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"parallel_bars.33";"parallel_bars";3;"TSV Buttenwiesen";"Raab, Florian";3,7;11,9;4;"KTV Ries";"König, Clemens";2,9;10,65;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"parallel_bars.43";"parallel_bars";4;"TSV Buttenwiesen";"Leiner, Christoph";3;11,65;0;"KTV Ries";"Sarrugerio, Marco";5,4;14,1;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"horizontal_bar.13";"horizontal_bar";1;"TSV Buttenwiesen";"Raab, Florian";3,1;11,8;0;"KTV Ries";"Buschmann, Lucas";4;12,1;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"horizontal_bar.23";"horizontal_bar";2;"TSV Buttenwiesen";"Ritter, Oliver";2,7;10,4;0;"KTV Ries";"Kern, Gustav";3,9;11,95;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"horizontal_bar.33";"horizontal_bar";3;"TSV Buttenwiesen";"Kehl, Daniel";3,3;9,45;0;"KTV Ries";"Kuzmickas, Tomas";4,8;13,5;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"horizontal_bar.43";"horizontal_bar";4;"TSV Buttenwiesen";"Askhab, Matiev";3,6;10,2;0;"KTV Ries";"Henning, Maximilian";3,8;12,15;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2402";2022-11-12 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"floor.14";"floor";1;"MTV Ludwigsburg";"Bonicelli, Lorenzo";5,6;13,5;3;"KTG Heidelberg";"Rauprich, Marvin";4,6;12,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"floor.24";"floor";2;"MTV Ludwigsburg";"Teschner, Magnus";4,7;11,15;0;"KTG Heidelberg";"Gäbler, Karl-Ole";4,8;11,4;1;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"floor.34";"floor";3;"MTV Ludwigsburg";"Winkler, Jonas";4,3;12,35;1;"KTG Heidelberg";"Schauwienold, Joel";4,4;12,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"floor.44";"floor";4;"MTV Ludwigsburg";"Herbst, Kai";4;11,55;0;"KTG Heidelberg";"Kashiwagi, Tomoya";5,3;12,75;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"pommel_horse.14";"pommel_horse";1;"MTV Ludwigsburg";"Eder, Jonas";4,4;12,4;4;"KTG Heidelberg";"Aoki, Shimon";3,6;11,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"pommel_horse.24";"pommel_horse";2;"MTV Ludwigsburg";"Weber, Viktor";3,9;11,85;1;"KTG Heidelberg";"Gäbler, Karl-Ole";3,7;11,65;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"pommel_horse.34";"pommel_horse";3;"MTV Ludwigsburg";"Bonicelli, Lorenzo";5,1;13,2;4;"KTG Heidelberg";"Rauprich, Marvin";3,9;11,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"pommel_horse.44";"pommel_horse";4;"MTV Ludwigsburg";"Teschner, Magnus";3,5;10,4;0;"KTG Heidelberg";"Kashiwagi, Tomoya";4,6;12,85;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"still_rings.14";"still_rings";1;"MTV Ludwigsburg";"Bonicelli, Lorenzo";4,6;13,15;4;"KTG Heidelberg";"Rauprich, Marvin";3,5;11,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"still_rings.24";"still_rings";2;"MTV Ludwigsburg";"Eder, Jonas";4;12,05;2;"KTG Heidelberg";"Steckel, Lorenz";3,2;11,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"still_rings.34";"still_rings";3;"MTV Ludwigsburg";"Fuchs, Robert";3,9;11,8;0;"KTG Heidelberg";"Steckel, Carl";3,7;11,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"still_rings.44";"still_rings";4;"MTV Ludwigsburg";"Häfner, Luis";3,5;10,2;0;"KTG Heidelberg";"Kashiwagi, Tomoya";4,8;12,95;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"vault.14";"vault";1;"MTV Ludwigsburg";"Winkler, Jonas";4;13,05;0;"KTG Heidelberg";"Aoki, Shimon";4;12,95;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"vault.24";"vault";2;"MTV Ludwigsburg";"Teschner, Magnus";4,8;11,65;0;"KTG Heidelberg";"Rauprich, Marvin";4;13,05;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"vault.34";"vault";3;"MTV Ludwigsburg";"Bonicelli, Lorenzo";5,2;14,3;4;"KTG Heidelberg";"Steckel, Lorenz";4;13;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"vault.44";"vault";4;"MTV Ludwigsburg";"Herbst, Kai";4;12,5;2;"KTG Heidelberg";"Kashiwagi, Tomoya";4,8;12,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"parallel_bars.14";"parallel_bars";1;"MTV Ludwigsburg";"Bonicelli, Lorenzo";5,3;13,4;3;"KTG Heidelberg";"Rauprich, Marvin";3,9;12,45;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"parallel_bars.24";"parallel_bars";2;"MTV Ludwigsburg";"Eder, Jonas";4,4;10,3;0;"KTG Heidelberg";"Steckel, Lorenz";3;12;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"parallel_bars.34";"parallel_bars";3;"MTV Ludwigsburg";"Weber, Viktor";4,6;13,2;0;"KTG Heidelberg";"Kashiwagi, Tomoya";5,1;13,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"parallel_bars.44";"parallel_bars";4;"MTV Ludwigsburg";"Winkler, Jonas";3;10,35;0;"KTG Heidelberg";"Aoki, Shimon";3,8;12,2;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"horizontal_bar.14";"horizontal_bar";1;"MTV Ludwigsburg";"Weber, Viktor";3,9;11,65;0;"KTG Heidelberg";"Kashiwagi, Tomoya";4,8;13,15;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"horizontal_bar.24";"horizontal_bar";2;"MTV Ludwigsburg";"Eder, Jonas";4;12,65;3;"KTG Heidelberg";"Rauprich, Marvin";3,6;11,85;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"horizontal_bar.34";"horizontal_bar";3;"MTV Ludwigsburg";"Bonicelli, Lorenzo";5,4;13,95;4;"KTG Heidelberg";"Aoki, Shimon";3,6;12,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"horizontal_bar.44";"horizontal_bar";4;"MTV Ludwigsburg";"Herbst, Kai";3,8;11,85;0;"KTG Heidelberg";"Gäbler, Karl-Ole";3,6;11,95;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2397";2022-10-29 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"floor.15";"floor";1;"TSV Monheim";"Wilhelm, Sascha";4,7;13;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";5,2;13,55;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"floor.25";"floor";2;"TSV Monheim";"Becker, Karl";4,5;12,5;0;"TSV Buttenwiesen";"Kehl, Daniel";4,6;13,2;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"floor.35";"floor";3;"TSV Monheim";"Hartrich, Julius";4,5;11,3;3;"TSV Buttenwiesen";"Kraus, Moritz";4,7;10,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"floor.45";"floor";4;"TSV Monheim";"Palmroth, Patrick";5,1;13,1;4;"TSV Buttenwiesen";"Seifried, Johannes";4,1;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"pommel_horse.15";"pommel_horse";1;"TSV Monheim";"Wilhelm, Sascha";3,4;11,65;4;"TSV Buttenwiesen";"Mihan, Erik";3,8;10,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"pommel_horse.25";"pommel_horse";2;"TSV Monheim";"Palmroth, Patrick";3,9;11,6;3;"TSV Buttenwiesen";"Ritter, Oliver";3,5;10,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"pommel_horse.35";"pommel_horse";3;"TSV Monheim";"Lederer, Jan";4,2;11,95;1;"TSV Buttenwiesen";"Seifried, Adrian";3,2;11,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"pommel_horse.45";"pommel_horse";4;"TSV Monheim";"Neumeier, Manuel";3,7;11,8;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";4,4;11,95;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"still_rings.15";"still_rings";1;"TSV Monheim";"Wilhelm, Sascha";4;12,5;3;"TSV Buttenwiesen";"Kraus, Moritz";4,4;11,55;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"still_rings.25";"still_rings";2;"TSV Monheim";"Leibiger, Tim";3,5;12;0;"TSV Buttenwiesen";"Mihan, Erik";3,2;12,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"still_rings.35";"still_rings";3;"TSV Monheim";"Hartrich, Julius";3,9;12;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";5,1;13,6;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"still_rings.45";"still_rings";4;"TSV Monheim";"Palmroth, Patrick";4,1;12,6;4;"TSV Buttenwiesen";"Bach, Elija";3,3;11,15;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"vault.15";"vault";1;"TSV Monheim";"Palmroth, Patrick";4,8;13,7;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";4,8;13,85;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"vault.25";"vault";2;"TSV Monheim";"Neumeier, Manuel";4;12,75;0;"TSV Buttenwiesen";"Kraus, Moritz";4,8;13,8;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"vault.35";"vault";3;"TSV Monheim";"Wilhelm, Sascha";4,4;13,7;1;"TSV Buttenwiesen";"Kehl, Daniel";4,8;13,4;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"vault.45";"vault";4;"TSV Monheim";"Bonack, Bastian";4;13,1;2;"TSV Buttenwiesen";"Seifried, Johannes";4;12,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"parallel_bars.15";"parallel_bars";1;"TSV Monheim";"Wilhelm, Sascha";3,8;12,75;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";5,3;13,7;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"parallel_bars.25";"parallel_bars";2;"TSV Monheim";"Hartrich, Julius";3,7;12,25;3;"TSV Buttenwiesen";"Ritter, Oliver";3,2;11,7;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"parallel_bars.35";"parallel_bars";3;"TSV Monheim";"Leibiger, Tim";3,5;11,15;0;"TSV Buttenwiesen";"Leiner, Christoph";3;11,8;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"parallel_bars.45";"parallel_bars";4;"TSV Monheim";"Palmroth, Patrick";4,5;13;4;"TSV Buttenwiesen";"Raab, Florian";3,7;11,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"horizontal_bar.15";"horizontal_bar";1;"TSV Monheim";"Wilhelm, Sascha";4;12,45;0;"TSV Buttenwiesen";"Kraus, Moritz";4;12,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"horizontal_bar.25";"horizontal_bar";2;"TSV Monheim";"Palmroth, Patrick";4,3;11,8;2;"TSV Buttenwiesen";"Raab, Florian";3,1;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"horizontal_bar.35";"horizontal_bar";3;"TSV Monheim";"Hartrich, Julius";3,7;11,8;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";4,2;12,1;1;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
"horizontal_bar.45";"horizontal_bar";4;"TSV Monheim";"Leibiger, Tim";3,9;10,65;0;"TSV Buttenwiesen";"Ritter, Oliver";2,9;10,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2395";2022-10-29 18:00:00;"Stadthalle Monheim | Schulstraße 2 | 86653 Monheim"
